time	 	 	x	 	 	y	 	 	theta	 	 	xcmd	 	 	ycmd	 	 	thetacmd
1505234507.99	 	 	0.152135985163	 	 	0.682753643618	 	 	147.261251361	 	 	-0.77034273546	 	 	0.637630041579	 	 	140.38467618
1505234508.05	 	 	0.129137393199	 	 	0.697954560864	 	 	152.010575015	 	 	-0.799974879806	 	 	0.600033492132	 	 	143.127703619
1505234508.12	 	 	0.105542566544	 	 	0.710536417553	 	 	154.142775639	 	 	-0.826336026556	 	 	0.563177388765	 	 	145.724178578
1505234508.18	 	 	0.0803632077667	 	 	0.724942405089	 	 	154.012220041	 	 	-0.85350277556	 	 	0.521088295888	 	 	148.594719418
1505234508.24	 	 	0.0549207812805	 	 	0.739419888246	 	 	153.816411325	 	 	-0.878924152372	 	 	0.476961564885	 	 	151.512855661
1505234508.3	 	 	0.0294137383381	 	 	0.754139691872	 	 	153.909634245	 	 	-0.90242731606	 	 	0.430842127965	 	 	154.478984426
1505234508.36	 	 	0.00388950373878	 	 	0.769351046951	 	 	153.374711588	 	 	-0.92395139979	 	 	0.382509883305	 	 	157.510762487
1505234508.42	 	 	-0.0210754565426	 	 	0.784572389476	 	 	153.303105764	 	 	-0.942826847989	 	 	0.333282964927	 	 	160.531840293
1505234508.48	 	 	-0.0462445689326	 	 	0.799449364525	 	 	153.094823303	 	 	-0.959193477617	 	 	0.282750548183	 	 	163.575565165
1505234508.54	 	 	-0.0718660054085	 	 	0.814587278336	 	 	152.410515863	 	 	-0.973229644937	 	 	0.229834849871	 	 	166.712651133
1505234508.6	 	 	-0.0974913706001	 	 	0.830193724435	 	 	151.856600531	 	 	-0.984599469434	 	 	0.174825297913	 	 	169.93150831
1505234508.66	 	 	-0.122705900854	 	 	0.845586151767	 	 	151.748997593	 	 	-0.992864005552	 	 	0.119252113103	 	 	173.151058121
1505234508.72	 	 	-0.147779785913	 	 	0.861839717536	 	 	151.204750157	 	 	-0.99811769121	 	 	0.0613275997627	 	 	176.483981011
1505234508.78	 	 	-0.172599650506	 	 	0.877921561099	 	 	151.182860913	 	 	-0.999996205677	 	 	0.00275474694029	 	 	179.842164427
1505234508.84	 	 	-0.197138251916	 	 	0.893516223536	 	 	151.050305818	 	 	-0.998443433855	 	 	-0.0557737338903	 	 	-176.802741353
1505234508.91	 	 	-0.225771239332	 	 	0.911592628632	 	 	150.989714714	 	 	-0.992160370363	 	 	-0.124971194604	 	 	-172.82090769
1505234508.97	 	 	-0.248719977841	 	 	0.920365516165	 	 	148.17433115	 	 	-0.98505199782	 	 	-0.172257254104	 	 	-170.080913412
1505234509.03	 	 	-0.272207230848	 	 	0.932524224885	 	 	149.823655669	 	 	-0.974172343441	 	 	-0.225805768913	 	 	-166.949735213
1505234509.09	 	 	-0.294199395754	 	 	0.949354147053	 	 	160.248623474	 	 	-0.958718266466	 	 	-0.284357671859	 	 	-163.479542621
1505234509.15	 	 	-0.315840253969	 	 	0.957473370839	 	 	166.297994616	 	 	-0.944365014684	 	 	-0.328899253635	 	 	-160.798021712
1505234509.21	 	 	-0.337865852581	 	 	0.963427578105	 	 	171.516290484	 	 	-0.928808682426	 	 	-0.370559619293	 	 	-158.249865412
1505234509.27	 	 	-0.362407428244	 	 	0.96765344006	 	 	174.483707087	 	 	-0.910650467016	 	 	-0.413177597316	 	 	-155.595396574
1505234509.33	 	 	-0.388436505448	 	 	0.971206788484	 	 	176.66639674	 	 	-0.889606063721	 	 	-0.45672864087	 	 	-152.823786704
1505234509.39	 	 	-0.415388823854	 	 	0.974256137313	 	 	178.536652731	 	 	-0.865747980828	 	 	-0.500480203097	 	 	-149.96822493
1505234509.45	 	 	-0.442158196714	 	 	0.976714732257	 	 	180.223418877	 	 	-0.840021494543	 	 	-0.54255312063	 	 	-147.142389461
1505234509.51	 	 	-0.469236529993	 	 	0.977994735396	 	 	182.199204839	 	 	-0.812594957423	 	 	-0.5828288215	 	 	-144.350246162
1505234509.57	 	 	-0.495732813229	 	 	0.978476388853	 	 	184.531808433	 	 	-0.784205014822	 	 	-0.620501808803	 	 	-141.647211523
1505234509.63	 	 	-0.521946926194	 	 	0.970363458111	 	 	187.834024925	 	 	-0.762033136709	 	 	-0.647538028658	 	 	-139.643764054
1505234509.69	 	 	-0.547863695704	 	 	0.968007829256	 	 	190.1330825	 	 	-0.733110757883	 	 	-0.680109268189	 	 	-137.147817765
1505234509.75	 	 	-0.57417000631	 	 	0.964531411472	 	 	192.544807835	 	 	-0.702917595099	 	 	-0.711271294585	 	 	-134.661554294
1505234509.81	 	 	-0.600027326044	 	 	0.960646185172	 	 	194.850077226	 	 	-0.67192674162	 	 	-0.740617616518	 	 	-132.215946374
1505234509.87	 	 	-0.625663481923	 	 	0.955462158098	 	 	197.497454792	 	 	-0.640830811249	 	 	-0.767682142136	 	 	-129.853798934
1505234509.94	 	 	-0.655517240153	 	 	0.948418544	 	 	200.359192624	 	 	-0.603589464932	 	 	-0.797295276434	 	 	-127.127409013
1505234510.0	 	 	-0.6799362361	 	 	0.947947673322	 	 	201.919407623	 	 	-0.566460305378	 	 	-0.824089025792	 	 	-124.503759089
1505234510.06	 	 	-0.705322315221	 	 	0.939184719534	 	 	204.123497449	 	 	-0.534492915272	 	 	-0.845172954799	 	 	-122.30952871
1505234510.12	 	 	-0.729757481197	 	 	0.9294417061	 	 	206.669316686	 	 	-0.503604562523	 	 	-0.863934282574	 	 	-120.238763854
1505234510.18	 	 	-0.75410346789	 	 	0.918623603114	 	 	208.812697248	 	 	-0.472536230191	 	 	-0.881311245337	 	 	-118.199055068
1505234510.24	 	 	-0.778223577414	 	 	0.906723946373	 	 	211.068387071	 	 	-0.441519396362	 	 	-0.897251705284	 	 	-116.200864848
1505234510.3	 	 	-0.801704284991	 	 	0.894107575311	 	 	213.387115549	 	 	-0.410971938315	 	 	-0.911647994523	 	 	-114.265905081
1505234510.36	 	 	-0.825156980185	 	 	0.881131260513	 	 	215.485418631	 	 	-0.379543361129	 	 	-0.925173949602	 	 	-112.305400268
1505234510.42	 	 	-0.848318381966	 	 	0.866687598244	 	 	217.120763237	 	 	-0.348621258685	 	 	-0.93726368648	 	 	-110.403008306
1505234510.48	 	 	-0.870786296494	 	 	0.851419598439	 	 	218.963794397	 	 	-0.318407169177	 	 	-0.94795404668	 	 	-108.566624547
1505234510.54	 	 	-0.892571514251	 	 	0.835620224038	 	 	220.899952105	 	 	-0.288691942972	 	 	-0.957422039679	 	 	-106.779660756
1505234510.6	 	 	-0.913797080105	 	 	0.818607901289	 	 	222.666740647	 	 	-0.259739815442	 	 	-0.965678636128	 	 	-105.054624279
1505234510.66	 	 	-0.934183265751	 	 	0.801896869658	 	 	224.866766227	 	 	-0.231081408074	 	 	-0.972934418572	 	 	-103.360747113
1505234510.72	 	 	-0.953782922314	 	 	0.784245105521	 	 	226.846279715	 	 	-0.203483744805	 	 	-0.979078324548	 	 	-101.740753295
1505234510.78	 	 	-0.973199659589	 	 	0.765864923787	 	 	228.8227122	 	 	-0.175604204604	 	 	-0.984460849057	 	 	-100.11382099
1505234510.85	 	 	-0.995975291146	 	 	0.742558515819	 	 	230.520605806	 	 	-0.142435864616	 	 	-0.989804033368	 	 	-98.188823849
1505234510.91	 	 	-1.01443895906	 	 	0.722552166841	 	 	232.255276202	 	 	-0.114918013081	 	 	-0.993374979688	 	 	-96.5988961931
1505234510.97	 	 	-1.03252087751	 	 	0.701716331726	 	 	234.308744612	 	 	-0.0874516284926	 	 	-0.996168767164	 	 	-95.0170179835
1505234511.03	 	 	-1.04926217185	 	 	0.680608127898	 	 	236.465966991	 	 	-0.0617255389689	 	 	-0.998093160902	 	 	-93.5388625043
1505234511.09	 	 	-1.06580083328	 	 	0.659258007291	 	 	238.013923521	 	 	-0.0354594411504	 	 	-0.999371116269	 	 	-92.032102325
1505234511.15	 	 	-1.08178306348	 	 	0.637669040773	 	 	239.880393432	 	 	-0.00939083205728	 	 	-0.999955905164	 	 	-90.5380629516
1505234511.21	 	 	-1.09720388028	 	 	0.614960609985	 	 	241.122330833	 	 	0.0162494155812	 	 	-0.999867969531	 	 	-89.068936091
1505234511.27	 	 	-1.11239087377	 	 	0.591597152602	 	 	242.018106611	 	 	0.0423089274222	 	 	-0.999104576439	 	 	-87.5751532248
1505234511.33	 	 	-1.12651587843	 	 	0.568189629452	 	 	243.518952878	 	 	0.067231167123	 	 	-0.997737425462	 	 	-86.1450300477
1505234511.39	 	 	-1.1403373883	 	 	0.544567612264	 	 	245.296365679	 	 	0.0924952213592	 	 	-0.995713128379	 	 	-84.6928283002
1505234511.45	 	 	-1.15334049793	 	 	0.521003369153	 	 	246.849340187	 	 	0.117059467355	 	 	-0.9931249071	 	 	-83.2775737275
1505234511.51	 	 	-1.16534216839	 	 	0.497109006247	 	 	248.69568703	 	 	0.140517336533	 	 	-0.99007821819	 	 	-81.9222166207
1505234511.57	 	 	-1.17628443832	 	 	0.472903600186	 	 	250.623905565	 	 	0.162773286202	 	 	-0.9866634975	 	 	-80.6320955113
1505234511.63	 	 	-1.18694077082	 	 	0.44782894913	 	 	251.797987487	 	 	0.185425288294	 	 	-0.98265836508	 	 	-79.3140713648
1505234511.69	 	 	-1.19726058904	 	 	0.422548178811	 	 	253.151543013	 	 	0.208361869092	 	 	-0.978051804103	 	 	-77.973629156
1505234511.75	 	 	-1.20643191074	 	 	0.397165173869	 	 	254.786441757	 	 	0.229973337553	 	 	-0.973196929719	 	 	-76.7044979768
1505234511.81	 	 	-1.21553936351	 	 	0.371559722528	 	 	256.406835811	 	 	0.252391482671	 	 	-0.967625206097	 	 	-75.3809269445
1505234511.87	 	 	-1.22392219952	 	 	0.345386246364	 	 	258.137001565	 	 	0.274416108128	 	 	-0.961611043822	 	 	-74.0727789494
1505234511.93	 	 	-1.23125507516	 	 	0.319114030506	 	 	259.811529231	 	 	0.295351815982	 	 	-0.955388562207	 	 	-72.821365009
1505234512.0	 	 	-1.2374346416	 	 	0.292462831035	 	 	261.072282357	 	 	0.315115656579	 	 	-0.949053277208	 	 	-71.632203985
1505234512.06	 	 	-1.24444049331	 	 	0.260522166553	 	 	262.512722469	 	 	0.339229771856	 	 	-0.940703546228	 	 	-70.170045434
1505234512.12	 	 	-1.25003430299	 	 	0.233591529334	 	 	263.777739076	 	 	0.35993438187	 	 	-0.932977620711	 	 	-68.9038337542
1505234512.18	 	 	-1.25444895977	 	 	0.206558154381	 	 	265.203718937	 	 	0.379382420693	 	 	-0.925239957454	 	 	-67.7045663755
1505234512.24	 	 	-1.2588583022	 	 	0.178801779932	 	 	267.077569375	 	 	0.399996688626	 	 	-0.916516584186	 	 	-66.4220285316
1505234512.3	 	 	-1.26227601774	 	 	0.151789271701	 	 	269.307649585	 	 	0.419324704303	 	 	-0.907836324654	 	 	-65.2080394079
1505234512.36	 	 	-1.26471855815	 	 	0.124536177431	 	 	270.529544622	 	 	0.4378798688	 	 	-0.899033492424	 	 	-64.0313135204
1505234512.42	 	 	-1.26614983559	 	 	0.0962819655846	 	 	271.596697713	 	 	0.456087955337	 	 	-0.889934703783	 	 	-62.865042938
1505234512.48	 	 	-1.26738636972	 	 	0.0680490725035	 	 	272.803619895	 	 	0.474815104543	 	 	-0.880085573395	 	 	-61.6526878125
1505234512.54	 	 	-1.26814846228	 	 	0.039865599865	 	 	274.204680304	 	 	0.493544994067	 	 	-0.869720264701	 	 	-60.4261487134
1505234512.61	 	 	-1.26798492366	 	 	0.00757707122269	 	 	275.862387499	 	 	0.514299792204	 	 	-0.857610473198	 	 	-59.0493363994
1505234512.67	 	 	-1.26769504749	 	 	-0.0200547440872	 	 	277.272825017	 	 	0.532625855008	 	 	-0.846350812948	 	 	-57.8169544427
1505234512.73	 	 	-1.26623038242	 	 	-0.0471783505193	 	 	278.735153591	 	 	0.549481200539	 	 	-0.835506080321	 	 	-56.6685715633
1505234512.79	 	 	-1.26362911322	 	 	-0.0748295005967	 	 	280.270216278	 	 	0.565715235099	 	 	-0.824600674737	 	 	-55.5480267373
1505234512.85	 	 	-1.26049071927	 	 	-0.10255683446	 	 	281.51286972	 	 	0.58195343177	 	 	-0.813222111881	 	 	-54.4119457633
1505234512.91	 	 	-1.25688903486	 	 	-0.130122493815	 	 	283.010100248	 	 	0.598118121847	 	 	-0.801407956236	 	 	-53.2647633887
1505234512.97	 	 	-1.25288488672	 	 	-0.15749750166	 	 	284.447702861	 	 	0.614251202418	 	 	-0.789110550131	 	 	-52.1024685468
1505234513.03	 	 	-1.24805129621	 	 	-0.184885230351	 	 	285.891395747	 	 	0.629918757572	 	 	-0.776661032149	 	 	-50.9558711284
1505234513.09	 	 	-1.24343265989	 	 	-0.21143964328	 	 	287.162903211	 	 	0.645810738343	 	 	-0.763497537809	 	 	-49.7735109078
1505234513.15	 	 	-1.23724936738	 	 	-0.238099137237	 	 	288.59717162	 	 	0.660345524094	 	 	-0.750961909027	 	 	-48.6737702526
1505234513.21	 	 	-1.23012794378	 	 	-0.264626540199	 	 	289.680229993	 	 	0.674212754078	 	 	-0.738537177289	 	 	-47.6069541606
1505234513.27	 	 	-1.2225052003	 	 	-0.291214722423	 	 	290.955167665	 	 	0.688146699912	 	 	-0.725571581169	 	 	-46.5164174342
1505234513.33	 	 	-1.21420486458	 	 	-0.317575118718	 	 	293.04366604	 	 	0.701688268436	 	 	-0.712484086798	 	 	-45.437388562
1505234513.39	 	 	-1.20565936446	 	 	-0.34331602846	 	 	294.300722801	 	 	0.714980753093	 	 	-0.699144135859	 	 	-44.3583781697
1505234513.46	 	 	-1.19462942301	 	 	-0.37295360793	 	 	295.632761423	 	 	0.729660592418	 	 	-0.68380949092	 	 	-43.1420521367
1505234513.52	 	 	-1.18404638195	 	 	-0.399661169089	 	 	297.497543147	 	 	0.742843622964	 	 	-0.669464974305	 	 	-42.0257846847
1505234513.58	 	 	-1.17288636369	 	 	-0.424978923235	 	 	298.770303882	 	 	0.754745385205	 	 	-0.6560178378	 	 	-40.9968729357
1505234513.64	 	 	-1.16120279873	 	 	-0.450109207196	 	 	299.835867298	 	 	0.76651345702	 	 	-0.642228246193	 	 	-39.9581755887
1505234513.7	 	 	-1.14895769062	 	 	-0.474670662468	 	 	300.864308327	 	 	0.777758721643	 	 	-0.628562941087	 	 	-38.944178337
1505234513.76	 	 	-1.13617265561	 	 	-0.499822544223	 	 	302.776716838	 	 	0.789578284783	 	 	-0.613649844943	 	 	-37.8538809974
1505234513.82	 	 	-1.12324613832	 	 	-0.524500882122	 	 	303.740098626	 	 	0.801320836817	 	 	-0.598234833893	 	 	-36.7435812641
1505234513.88	 	 	-1.10961207441	 	 	-0.548441663383	 	 	305.333786313	 	 	0.812243775243	 	 	-0.583318137537	 	 	-35.684262792
1505234513.94	 	 	-1.0950525904	 	 	-0.572120450079	 	 	306.565489858	 	 	0.822643862732	 	 	-0.56855701131	 	 	-34.6496629414
1505234514.0	 	 	-1.08055596501	 	 	-0.595352215748	 	 	307.429127622	 	 	0.833114185375	 	 	-0.553101034285	 	 	-33.580018095
1505234514.06	 	 	-1.06212444178	 	 	-0.625230032142	 	 	309.142525991	 	 	0.847250547477	 	 	-0.531193476805	 	 	-32.0861287645
1505234514.12	 	 	-1.04620609949	 	 	-0.647556644868	 	 	310.809289953	 	 	0.856747305866	 	 	-0.515736419008	 	 	-31.0466909694
1505234514.18	 	 	-1.03000311789	 	 	-0.669903480131	 	 	312.261885618	 	 	0.866430568048	 	 	-0.499297577354	 	 	-29.9535389626
1505234514.24	 	 	-1.01338576759	 	 	-0.692304231005	 	 	313.719035262	 	 	0.876218213572	 	 	-0.481914559029	 	 	-28.8105197106
1505234514.31	 	 	-0.992620575945	 	 	-0.716726867242	 	 	315.154539141	 	 	0.885800879937	 	 	-0.464065513805	 	 	-27.6497604598
1505234514.36	 	 	-0.974266791106	 	 	-0.737949850663	 	 	316.596125862	 	 	0.894313388439	 	 	-0.447441128259	 	 	-26.5796275409
1505234514.43	 	 	-0.958843893255	 	 	-0.75136081135	 	 	318.217552884	 	 	0.898074658133	 	 	-0.439843049756	 	 	-26.093867525
1505234514.49	 	 	-0.939467497471	 	 	-0.771209256621	 	 	319.666850808	 	 	0.905573721668	 	 	-0.42418891384	 	 	-25.0993350983
1505234514.55	 	 	-0.919512158718	 	 	-0.790949260787	 	 	321.087796572	 	 	0.913025488913	 	 	-0.407902508689	 	 	-24.0731416101
1505234514.61	 	 	-0.899301929036	 	 	-0.810896173948	 	 	322.128982165	 	 	0.920779486697	 	 	-0.390083499879	 	 	-22.9596951066
1505234514.67	 	 	-0.878486504047	 	 	-0.830506147889	 	 	322.819983774	 	 	0.928253360006	 	 	-0.371948517455	 	 	-21.8358376896
1505234514.73	 	 	-0.857011082085	 	 	-0.848897415425	 	 	323.875108797	 	 	0.934810347203	 	 	-0.35514731417	 	 	-20.8024731933
1505234514.79	 	 	-0.835200712543	 	 	-0.867081778851	 	 	324.773169466	 	 	0.941303679791	 	 	-0.337560931406	 	 	-19.7283423213
1505234514.85	 	 	-0.813329679344	 	 	-0.884543338271	 	 	326.355533301	 	 	0.947429595413	 	 	-0.319964313221	 	 	-18.6607667142
1505234514.91	 	 	-0.791372517819	 	 	-0.901155181954	 	 	328.063643467	 	 	0.953092890624	 	 	-0.302677950704	 	 	-17.6185182681
1505234514.97	 	 	-0.768866727869	 	 	-0.917407450213	 	 	329.624387427	 	 	0.958505279454	 	 	-0.285074778362	 	 	-16.5633184991
1505234515.03	 	 	-0.746205100283	 	 	-0.933175600873	 	 	331.040236483	 	 	0.963659268079	 	 	-0.267134451253	 	 	-15.4938209042
1505234515.09	 	 	-0.724335565657	 	 	-0.948622532091	 	 	332.165481334	 	 	0.968753864623	 	 	-0.248024091123	 	 	-14.3606188276
1505234515.16	 	 	-0.69622070347	 	 	-0.96536554125	 	 	333.764195468	 	 	0.97365909001	 	 	-0.228008720098	 	 	-13.1798650688
1505234515.22	 	 	-0.67201715819	 	 	-0.979608028041	 	 	335.151180792	 	 	0.977797907115	 	 	-0.209550120119	 	 	-12.0959894452
1505234515.28	 	 	-0.6476893279	 	 	-0.992780184181	 	 	336.690128269	 	 	0.981403875226	 	 	-0.191954248952	 	 	-11.0668539487
1505234515.34	 	 	-0.62291760596	 	 	-1.00533116258	 	 	338.498324333	 	 	0.98467126696	 	 	-0.174420457585	 	 	-10.044934094
1505234515.4	 	 	-0.597549427919	 	 	-1.01775494913	 	 	339.639238434	 	 	0.987773181346	 	 	-0.155897858274	 	 	-8.9688727906
1505234515.46	 	 	-0.571673505499	 	 	-1.02936317104	 	 	340.987032745	 	 	0.990461849464	 	 	-0.137787244532	 	 	-7.9198237875
1505234515.52	 	 	-0.545432685212	 	 	-1.04009710002	 	 	342.07457328	 	 	0.99275505672	 	 	-0.120155721281	 	 	-6.90108977864
1505234515.58	 	 	-0.519253714694	 	 	-1.05016754066	 	 	343.325017433	 	 	0.994737112125	 	 	-0.102460127668	 	 	-5.88085326516
1505234515.64	 	 	-0.490667192682	 	 	-1.05901717427	 	 	346.968163062	 	 	0.996277352818	 	 	-0.0862057785873	 	 	-4.94536542389
1505234515.7	 	 	-0.464135152403	 	 	-1.06800663191	 	 	347.675948394	 	 	0.997696041103	 	 	-0.0678425350871	 	 	-3.8900789184
1505234515.76	 	 	-0.438130649344	 	 	-1.07708321407	 	 	347.530454183	 	 	0.998856912836	 	 	-0.0478002895325	 	 	-2.73979887227
1505234515.82	 	 	-0.410968342377	 	 	-1.08482550149	 	 	348.933632663	 	 	0.999572205611	 	 	-0.0292473207349	 	 	-1.67598703961
1505234515.88	 	 	-0.38338865528	 	 	-1.09186016918	 	 	349.948145988	 	 	0.999942628185	 	 	-0.0107116916764	 	 	-0.613746461798
1505234515.94	 	 	-0.357677399551	 	 	-1.09697461174	 	 	349.202096944	 	 	0.999988867264	 	 	0.0047186172636	 	 	0.270357857617
1505234516.0	 	 	-0.330292193975	 	 	-1.1045429353	 	 	353.678515984	 	 	0.999625308227	 	 	0.0273723062802	 	 	1.56851353333
1505234516.06	 	 	-0.30248539036	 	 	-1.10991093357	 	 	356.671722165	 	 	0.998909088919	 	 	0.0466972384024	 	 	2.67652803087
1505234516.12	 	 	-0.275508125668	 	 	-1.11424216931	 	 	357.885918965	 	 	0.99788950172	 	 	0.0649349086094	 	 	3.72311578491
1505234516.18	 	 	-0.247860872678	 	 	-1.11861220155	 	 	359.224238119	 	 	0.996386533301	 	 	0.0849345410088	 	 	4.8722607336
1505234516.24	 	 	-0.219646062773	 	 	-1.1219193811	 	 	359.868717876	 	 	0.994546235611	 	 	0.104296621379	 	 	5.98664343219
1505234516.3	 	 	-0.185289712196	 	 	-1.12596176908	 	 	0.0613977687835	 	 	0.991522554243	 	 	0.129934692932	 	 	7.46581848849
1505234516.37	 	 	-0.156849564197	 	 	-1.12882606424	 	 	0.809897868121	 	 	0.988419260937	 	 	0.151747700506	 	 	8.72822196154
